(3002, 0.44423476090810043)
(2394, 0.44312933869814886)
(255, 0.44238156045360766)
(1534, 0.4419164330013635)
(776, 0.44136528243034956)
(2362, 0.4413196813127488)
(1217, 0.44128015313429547)
(2399, 0.44059959770699675)
(520, 0.44051301004529775)
(894, 0.4405129383941937)
(997, 0.44034879958686046)
(1896, 0.4386990742180257)
(2184, 0.43818792274361984)
(552, 0.4377758565990614)
(2015, 0.43731500806518886)
(3029, 0.435531228731334)
(2594, 0.4350601262311249)
(541, 0.43440285325701966)
(2547, 0.4340402897889768)
(96, 0.4339566073374689)
(1940, 0.43373536670250956)
(2062, 0.4334121274169703)
(1901, 0.4321582817322367)
(32, 0.43154430352965045)
(824, 0.4311036011490569)
(262, 0.43062022540023004)
(759, 0.4291104534913128)
(1288, 0.428961714812078)
(4402, 0.4288806077194369)
(1669, 0.4284338394997248)
(2237, 0.42805591559589906)
(3337, 0.4279989114346795)
(2385, 0.42726675976254835)
(164, 0.42696731331022575)
(711, 0.42675134765023137)
(1492, 0.42672905852704335)
(2875, 0.42512968086364955)
(2354, 0.42429981897160574)
(119, 0.4240741350692385)
(1313, 0.4236368328331248)
(818, 0.4233645817422944)
(396, 0.4223034416451922)
(2224, 0.4222679687058106)
(43, 0.42202177093404214)
(1287, 0.4212246985209769)
(1457, 0.42072305551470635)
(855, 0.4204723262379815)
(710, 0.41996113073388)
(1103, 0.4199327708006788)
(2646, 0.4199215414936057)
(2785, 0.4196192178281173)
(1726, 0.4191861220432703)
(1999, 0.4191301557934157)
(2225, 0.4189283677123936)
(77, 0.41855297316097273)
(448, 0.4179475802545288)
(1428, 0.417584504460487)
(2209, 0.41740762505323703)
(3205, 0.41689505347798783)
(578, 0.4161425653820927)
(1786, 0.4153652989482215)
(2413, 0.4143873241607978)
(2344, 0.413844456012732)
(2430, 0.41277629045673747)
(3165, 0.41196968782476795)
(3489, 0.41190810748537765)
(1068, 0.41188242889299576)
(922, 0.41185391592769804)
(960, 0.410783637290699)
(1376, 0.410533412243388)
(3164, 0.4098865985079786)
(2634, 0.40956609500312546)
(325, 0.40863396764672744)
(725, 0.40830460398558266)
(2026, 0.40809918588972394)
(2035, 0.40796012893333966)
(1904, 0.4078504826610899)
(2236, 0.4073209918071574)
(4845, 0.4073066677357302)
(1330, 0.4071430151186822)
(3343, 0.4068389482121805)
(2057, 0.4057294623175338)
(2412, 0.4050837433442619)
(809, 0.403986110524328)
(2076, 0.4036947685296908)
(92, 0.4032146851725297)
(1845, 0.40184879554179365)
(3163, 0.4016871013448373)
(1481, 0.40058286159417833)
(703, 0.3985190558230123)
(241, 0.3981824173356885)
(1541, 0.3979504416450096)
(2557, 0.3979131395693878)
(2516, 0.39758125108314846)
(2215, 0.39675106703046825)
(1587, 0.3965467215041667)
(3212, 0.3959556602087544)
(2409, 0.39527081436504286)
(2719, 0.3945865421921646)
(909, 0.39419074938373877)
(998, 0.3938287212119598)
(3304, 0.3935124244562091)
(4587, 0.393151960300548)
(2398, 0.39258217768447934)
(2063, 0.39255702578251483)
(3481, 0.39234129377219384)
(3767, 0.3918636841498577)
(664, 0.3911433536967842)
(2569, 0.390879108316914)
(2612, 0.38949563018370653)
(1620, 0.3877541024664694)
(1894, 0.3875906869363006)
(808, 0.3874741989953332)
(864, 0.38732804281833755)
(660, 0.3868371466950551)
(693, 0.386678299732869)
(1711, 0.3863614653563609)
(5017, 0.38621929612303596)
(2868, 0.3857357830841355)
(253, 0.38552801807691833)
(3363, 0.3851447392042261)
(4063, 0.38491925542230415)
(3114, 0.3847206192782224)
(5171, 0.3846926272947289)
(1070, 0.3840071905614917)
(629, 0.383957071576321)
(3509, 0.3839507421928233)
(2661, 0.38392936831687974)
(3168, 0.3837217828283902)
(3167, 0.3837217828283902)
(56, 0.3833851863701334)
(2395, 0.3830948515132773)
(2131, 0.3830600469586416)
(2410, 0.38300166985012385)
(3768, 0.3826102421034557)
(2222, 0.38237585007361763)
(2524, 0.3823256653033986)
(4250, 0.3820611225829953)
(2337, 0.38196803852090777)
(826, 0.38170154952401564)
(906, 0.38093156584482235)
(3617, 0.3809086576192501)
(397, 0.380760010230744)
(3017, 0.3805306290878845)
(136, 0.3798533523649181)
(1772, 0.3796666047601896)
(295, 0.37956154259804126)
(190, 0.3790926494543489)
(258, 0.37905063559898766)
(1475, 0.37861379645162174)
(2122, 0.3785954092298532)
(821, 0.37845721163223456)
(2163, 0.3784373056158086)
(412, 0.37712918914247295)
(575, 0.37661531538743676)
(2208, 0.37593874342235023)
(2206, 0.37593874342235023)
(2210, 0.37593874342235023)
(1524, 0.37545521562818307)
(3344, 0.37539649519611673)
(102, 0.3750165279591643)
(1973, 0.3748868649509294)
(5048, 0.37483040995606776)
(637, 0.37466795439456513)
(1071, 0.3746209772822663)
(5451, 0.37409618601067857)
(364, 0.37385100726480425)
(4166, 0.3737286184659766)
(5940, 0.3732400956982039)
(2595, 0.3731520992270008)
(4159, 0.3731290886333576)
(5941, 0.3728832838498507)
(2127, 0.37272845948780875)
(1327, 0.3726321041955378)
(979, 0.3725957310519362)
(2593, 0.37241374280317796)
(527, 0.37197718155650017)
(2223, 0.37193109675457736)
(919, 0.37175095774049804)
(2373, 0.37165189680429656)
(1866, 0.3712529268735263)
(1240, 0.37116329384272706)
(2581, 0.37115591078647586)
(3568, 0.3709227405863338)
(2200, 0.3706207345439998)
(5300, 0.37001850418299026)
(789, 0.36999284335196647)
(1556, 0.36944063350593603)
(4304, 0.36941713302191725)
(106, 0.36818422269458817)
(21, 0.36814305213776677)
(804, 0.36783604547372595)
(243, 0.3675309222139696)
(819, 0.3675274596694899)
(64, 0.3673536247507003)
(4813, 0.3666778260792634)
(1061, 0.36652844768951737)
(587, 0.3665159971220112)
(2552, 0.3663021405377408)
(5086, 0.3660918127225118)
(1797, 0.36603030625138633)
(290, 0.36601518525448884)
(3772, 0.3660051499510394)
(393, 0.3658998925050847)
(3336, 0.36585610965833304)
(3789, 0.36582477296721505)
(392, 0.3656447895960063)
(398, 0.36557126434575193)
(2403, 0.365569255219076)
(626, 0.36509428949974143)
(828, 0.3649928977334068)
(982, 0.364180788679266)
(3335, 0.3641480987064132)
(532, 0.3640400276782922)
(1418, 0.36399605896914916)
(468, 0.363666612143023)
(802, 0.36335749437934495)
(916, 0.3631531347233311)
(3003, 0.36305169221234135)
(2773, 0.3629772148424441)
(1280, 0.3628551847723078)
(142, 0.3620806397858709)
(51, 0.36201711902042677)
(3750, 0.36197444070792495)
(4540, 0.3612284214124152)
(1898, 0.3602337542672436)
(757, 0.35961045353078724)
(2613, 0.35913694554418635)
(2645, 0.35840065184264813)
(2543, 0.3577674958455495)
(418, 0.35775996026422385)
(5942, 0.3577571267910392)
(1535, 0.3570626302143879)
(1424, 0.3570485060769953)
(5254, 0.35694829290359176)
(944, 0.3567412613618406)
(1199, 0.3566147883444435)
(1868, 0.35650097863909813)
(522, 0.3564229834995059)
(898, 0.35634697621724937)
(2400, 0.3562411009912564)
(443, 0.35579529180559155)
(2216, 0.35555824685538595)
(6039, 0.3555030000975145)
(1454, 0.3550297263815576)
(531, 0.3544584933966063)
(736, 0.35413902393987706)
(2016, 0.35361643149070077)
(4317, 0.3535529530713425)
(4539, 0.35281512576619345)
(3677, 0.3525309222951443)
(2415, 0.35206648878495284)
(395, 0.3515532768457519)
(394, 0.3515532768457519)
(3136, 0.35133892639295705)
(2500, 0.3509439014896756)
(4227, 0.35084855650981694)
(1297, 0.3503125483128049)
(1144, 0.349779941797993)
(2259, 0.34932966308852725)
(1143, 0.3492912984957609)
(1899, 0.34847495018267105)
(2396, 0.3482419068847896)
(1476, 0.34822948929538616)
(1644, 0.34752634912329805)
(1840, 0.3472950212583498)
(2075, 0.3469315213460522)
(1936, 0.3466617551741514)
(3563, 0.34662752188670803)
(3066, 0.34643587981017776)
(814, 0.34641341901943024)
(1902, 0.3462807540624496)
(740, 0.34625874022782255)
(696, 0.345272373344775)
(1670, 0.3452653571678824)
(1837, 0.34523447933774587)
(4491, 0.34443180298685344)
(62, 0.34430250877601615)
(3370, 0.3442570961534388)
(5407, 0.3441659837023447)
(2360, 0.3437871208047164)
(1085, 0.3437030963529156)
(900, 0.3436859800860509)
(510, 0.34324287565771183)
(3491, 0.3432296284535683)
(296, 0.3432152160427243)
(3243, 0.34296026522357437)
(5428, 0.342886772206885)
(810, 0.3424888958408978)
(706, 0.3424429625408295)
(1911, 0.3421305259632508)
(2213, 0.34177076018504915)
(183, 0.3417597339424877)
(914, 0.3416693882156762)
(1349, 0.3408255685031125)
(3113, 0.34069809558940073)
(4986, 0.3400696134406533)
(3822, 0.3395905076799146)
(2729, 0.33941877920240293)
(2713, 0.3393503818331666)
(3220, 0.33929906858853004)
(1233, 0.33915237431838663)
(4855, 0.3388635605336638)
(1402, 0.338781992991416)
(4273, 0.3384565029147273)
(5283, 0.3384047179970329)
(604, 0.33824809243606846)
(3169, 0.33816893598736064)
(2089, 0.33809862818472824)
(2358, 0.33805120525210375)
(1115, 0.3379262646428913)
(3995, 0.33786761291587175)
(2968, 0.3376862303191001)
(1444, 0.33763840797831945)
(1540, 0.3376142450315669)
(3715, 0.3375995221287597)
(1219, 0.33751430446002334)
(850, 0.3370092762207053)
(1394, 0.3365875634202907)
(1339, 0.33620967694932746)
(5105, 0.3359405297258573)
(969, 0.33590275770632166)
(889, 0.33560635484439033)
(690, 0.33537811815628316)
(1501, 0.3346749507867445)
(2211, 0.33440755494445296)
(1456, 0.33435937899300705)
(1347, 0.3341956542719904)
(289, 0.3339650738405168)
(5483, 0.3338118592532598)
(3808, 0.33377711813915334)
(712, 0.33364978104132814)
(1342, 0.33289986064555743)
(1606, 0.33278083571748995)
(995, 0.3326810023814518)
(1487, 0.3325283365658028)
(2078, 0.3325060189002071)
(1350, 0.332454021293922)
(5091, 0.33181986865558544)
(2961, 0.3318117033859228)
(3960, 0.33174929202511105)
(4415, 0.33159751942982274)
(1890, 0.33124289510655147)
(5437, 0.330669913337731)
(2916, 0.3306389903666259)
(50, 0.33028723844976027)
(1881, 0.33026120764157185)
(1895, 0.33018063466301173)
(1897, 0.33018063466301173)
(835, 0.32935322417510493)
(3781, 0.32918452704330303)
(778, 0.32914968025240543)
(3456, 0.3290733111265459)
(2789, 0.3287618521066014)
(3862, 0.328664560702439)
(1332, 0.3286629083693277)
(1054, 0.3283831478700622)
(309, 0.32831644822942885)
(1072, 0.3282632289709905)
(2146, 0.32794356307255107)
(2393, 0.3279063320202319)
(2774, 0.32784266004035534)
(1048, 0.32782268115843527)
(1906, 0.3275257703509159)
(3681, 0.32704429539538815)
(4173, 0.32689339856592053)
(1090, 0.3268104990126618)
(2401, 0.3267290009427754)
(2402, 0.3267290009427754)
(1928, 0.32658284094731294)
(215, 0.32608690092370174)
(1441, 0.3260050954946027)
(1047, 0.3258196060986427)
(4793, 0.325625906743654)
(2014, 0.3253154685266608)
(2212, 0.3252931080561411)
(282, 0.3252824551016874)
(2938, 0.32503219883637746)
(228, 0.32493896809425776)
(3669, 0.3247348852635087)
(451, 0.3247139074591082)
(5325, 0.3246197928541167)
(2158, 0.3242270140367566)
(1333, 0.3242029027844021)
(4733, 0.32397048114053656)
(1741, 0.32394125887232533)
(4180, 0.32389294680606434)
(955, 0.3236254168480044)
(2973, 0.32330000836479333)
(5096, 0.3232402307091015)
(227, 0.323223911477327)
(477, 0.32306359002646434)
(256, 0.3226239924065961)
(1069, 0.3225815364538044)
(1123, 0.3223700594369984)
(5584, 0.32224985240236087)
(2304, 0.3221284909498038)
(2090, 0.3220725309092179)
(1132, 0.32165603632579454)
(4943, 0.3213850879465442)
(1425, 0.3213683010325863)
(5168, 0.3212503937272244)
(2974, 0.3211748814960808)
(917, 0.32093335079252183)
(915, 0.32093335079252183)
(920, 0.32093335079252183)
(4570, 0.320905612034894)
(4781, 0.3206446515450025)
(4966, 0.32027777165798926)
(2407, 0.32018060718392255)
(2493, 0.31980658014095137)
(3480, 0.3198011200417644)
(2448, 0.3197978414322592)
(110, 0.3195827858117294)
(1044, 0.31906740345152795)
(5381, 0.3189361938087756)
(3488, 0.3187777375969345)
(117, 0.3187375828820765)
(1595, 0.31869725685919836)
(4706, 0.31867274552228786)
(4844, 0.31866979672411966)
(6087, 0.3186481155517682)
(1516, 0.31821825271725135)
(1137, 0.31808481755068535)
(3362, 0.31773708495290187)
(257, 0.3174622827933185)
(2070, 0.3173836946855909)
(2072, 0.3173836946855909)
(2073, 0.3173836946855909)
(2583, 0.31735911637508407)
(1212, 0.31713128762830733)
(2031, 0.3170520465504879)
(2039, 0.3168882412198787)
(2007, 0.3165234880068576)
(1954, 0.31611100822102894)
(5672, 0.31605669964336225)
(455, 0.31594421299015696)
(432, 0.3158764029605595)
(2119, 0.31580711035712594)
(1458, 0.3157336900587397)
(683, 0.31550564617570004)
(2443, 0.3154701986750954)
(4435, 0.3154159226400204)
(476, 0.31510500779112094)
(2186, 0.31507959175146033)
(1258, 0.3150387848327062)
(1389, 0.31448727106422436)
(1730, 0.3142821107845216)
(2038, 0.3142817123846152)
(3096, 0.31424147480181397)
(3907, 0.3141662260266582)
(1034, 0.31373794872925953)
(1798, 0.3134401245936478)
(2392, 0.3133940959531275)
(1383, 0.3131155205735816)
(2600, 0.31306387661540536)
(803, 0.31289077373333424)
(2201, 0.3128515598559698)
(1573, 0.31270856067744285)
(4641, 0.3125666961372122)
(3894, 0.31239012587537485)
(5278, 0.31212699008192774)
(1129, 0.3119407216913428)
(2580, 0.3118887547067024)
(2578, 0.3118887547067024)
(1923, 0.3118367151215669)
(645, 0.3118237071985558)
(5890, 0.31176538525989744)
(4105, 0.3115518730435116)
(1228, 0.311517421376854)
(5140, 0.3110780604489193)
(3476, 0.3109717668222727)
(356, 0.31065513451672844)
(2658, 0.31055703462241446)
(1255, 0.3104100558950563)
(2272, 0.3101618573871908)
(2281, 0.3101491057211025)
(163, 0.310126227548663)
(4371, 0.31010875101575164)
(1905, 0.30985614537983164)
(1907, 0.30985614537983164)
(1074, 0.30983153645380435)
(1073, 0.30983153645380435)
(1673, 0.3097599842911964)
(1084, 0.3097190504621675)
(2081, 0.3096604293114625)
(550, 0.3096105058428737)
(4185, 0.3092353388100926)
(6091, 0.3090742115042227)
(5858, 0.30894014992557167)
(199, 0.3086673660320023)
(5316, 0.3084609910281879)
(1030, 0.3082908575641876)
(563, 0.3081281897480996)
(202, 0.30804075385483554)
(5754, 0.30795300252901014)
(3138, 0.30792321394237465)
(5552, 0.30790811630686643)
(2232, 0.3079034165509061)
(2285, 0.30782136093633405)
(2188, 0.30778111443721445)
(452, 0.3074887416992713)
(3054, 0.307348929932435)
(2948, 0.3073365361591195)
(1461, 0.30711277911592827)
(2907, 0.30691867638448816)
(583, 0.3063501963025249)
(3147, 0.3061921661091332)
(3619, 0.3061175822278631)
(2630, 0.3059759672849786)
(330, 0.3059674132016499)
(385, 0.3057781151364185)
(5604, 0.3056847186517389)
(2067, 0.3056332463525762)
(1329, 0.30471701176327415)
(6179, 0.30466894156340113)
(167, 0.304559162447523)
(529, 0.30454620256011394)
(2836, 0.30452594674712496)
(3987, 0.30451514295201737)
(5525, 0.30429916800736256)
(4797, 0.3042017202756073)
(6237, 0.30418542496225026)
(2359, 0.30402136323460943)
(1027, 0.3039290705429927)
(2267, 0.303703603083029)
(1168, 0.3036605009766131)
(732, 0.30356607133677105)
(2690, 0.3035271154272571)
(5577, 0.3034327397655362)
(2079, 0.30312633610670064)
(2451, 0.3030185107780507)
(3460, 0.30301565078577114)
(2862, 0.3029979156221517)
(6040, 0.3029908928366075)
(1955, 0.3028983411570981)
(1968, 0.3027489291632729)
(3590, 0.30271372674791797)
(5474, 0.3026858606057841)
(4678, 0.3026595806015916)
(1531, 0.302654111370505)
(3376, 0.3024079312702295)
(2025, 0.3020940476910319)
(5380, 0.3020787541023685)
(1792, 0.3019943257361518)
(3888, 0.3019565793484972)
(2625, 0.3017274849826517)
(815, 0.3016370788610496)
(2408, 0.30141167758650356)
(3158, 0.30139412121918174)
(1656, 0.30114215062268745)
(2114, 0.30069154781413165)
(1915, 0.3003627697067295)
(1203, 0.3002294647246019)
(2148, 0.29992878651530586)
(2519, 0.2999015382119295)
(621, 0.29942126129448504)
(1570, 0.29932923560903746)
(2517, 0.2992072946739053)
(1321, 0.2991014797463928)
(1486, 0.2990375168207504)
(685, 0.298855739937296)
(1491, 0.29873341787696917)
(4181, 0.2986722284550329)
(3680, 0.2985626178496994)
(453, 0.29832287227329735)
(3141, 0.2982842409424744)
(1762, 0.2978760926241444)
(59, 0.2973892356145419)
(2911, 0.2973380549368425)
(3146, 0.29715557903792067)
(1026, 0.29711238927976646)
(2528, 0.29687164559825047)
(2324, 0.296865724374009)
(633, 0.29679480024147825)
(3699, 0.2967143335415464)
(4623, 0.29658129230554797)
(989, 0.2964664651320187)
(4082, 0.2964144788025424)
(1273, 0.296407088033651)
(2002, 0.2962118066158984)
(274, 0.29588874279468524)
(1025, 0.2956125433446068)
(2966, 0.29558795199631605)
(4709, 0.29553031798333035)
(2869, 0.29532675400902253)
(103, 0.2950622109394513)
(2984, 0.2950134995944143)
(937, 0.2949862748932899)
(4092, 0.2948873063436604)
(2650, 0.29488538551886007)
(281, 0.29486315379779826)
(3292, 0.2948415385265327)
(6049, 0.2947456192583452)
(2269, 0.2947418334560554)
(1517, 0.29447596481214633)
(6150, 0.2943044538338676)
(487, 0.2941381002525939)
(3992, 0.29392906702057525)
(3185, 0.29387887317473727)
(5491, 0.2934963233907858)
(5490, 0.2934963233907858)
(4281, 0.2933224003579592)
(3283, 0.2928316753204898)
(5583, 0.29279117976108093)
(2292, 0.29277841118073505)
(347, 0.2927615487772183)
(3779, 0.29272259457628147)
(2951, 0.29263270080886594)
(2189, 0.29254924564317897)
(2082, 0.29213878459057063)
(1926, 0.2920652269456938)
(178, 0.2918483624881584)
(5918, 0.29177223719663503)
(2034, 0.2916541446627758)
(165, 0.2916384325030341)
(3635, 0.2914442032116549)
(4885, 0.2911036147467628)
(2083, 0.2910998926535828)
(5623, 0.2910739003339946)
(4270, 0.2910551575162833)
(4655, 0.29096703902611193)
(1374, 0.29095234977746376)
(5376, 0.29091512750254456)
(5169, 0.29058965869447195)
(3334, 0.2905523550942314)
(4644, 0.2904583758829103)
(1496, 0.2904417454911574)
(2032, 0.29038457348988284)
(1780, 0.290373075707795)
(327, 0.290326337135728)
(5733, 0.2902223643213462)
(112, 0.2900914971499982)
(3044, 0.29009090684250216)
(472, 0.2899982622094225)
(20, 0.2899439093995798)
(1519, 0.2896938272908671)
(3770, 0.28953336062304036)
(518, 0.28948073918845907)
(2964, 0.2894362912192452)
(5921, 0.289354145559082)
(5943, 0.28934586847897226)
(2723, 0.28906956744401885)
(769, 0.28905019010223576)
(2405, 0.2888505899849628)
(3963, 0.2888193557460388)
(2697, 0.28862875938665034)
(2080, 0.28849090696220436)
(1808, 0.28837195963107465)
(1089, 0.2881137613956064)
(303, 0.2877517288823406)
(458, 0.28769784172154345)
(342, 0.28756613280308707)
(866, 0.28744238230068736)
(614, 0.287386359733228)
(1547, 0.28738302112692304)
(2476, 0.2873793501296924)
(1239, 0.2873661464600904)
(3951, 0.28735764229979366)
(1489, 0.28734307991531294)
(2125, 0.28707397252163314)
(338, 0.28670013578991804)
(1974, 0.28668094660692)
(381, 0.286290900148766)
(1490, 0.28625512584447754)
(2761, 0.2862497840193703)
(649, 0.2862457057061778)
(311, 0.28624216862620744)
(1817, 0.28619171155951806)
(2494, 0.28591104491858343)
(1120, 0.28588050815852994)
(3566, 0.285846520435261)
(3058, 0.2856667268215059)
(3516, 0.2855360571225709)
(2010, 0.2855192148586651)
(298, 0.2855191610201909)
(2036, 0.2853975855909501)
(494, 0.2851040469484231)
(2069, 0.2847773224021028)
(911, 0.2846606588319941)
(2666, 0.28458378269673884)
(1829, 0.2845049301367484)
(3221, 0.2844510650169554)
(5155, 0.28418826527228885)
(3771, 0.28411911650913657)
(2345, 0.2841039306828158)
(229, 0.2838898984602417)
(3895, 0.28342194328434017)
(1538, 0.28320407196856445)
(2353, 0.2831533347857118)
(3204, 0.28311963480864255)
(1912, 0.2830761409420238)
(2752, 0.2828354751671589)
(3487, 0.28271670375958585)
(4408, 0.2825835923652823)
(883, 0.2823435812741363)
(2663, 0.28232969752867265)
(605, 0.2822343673741493)
(1235, 0.28222830691530987)
(738, 0.28168733449433975)
(860, 0.2816378977434917)
(1571, 0.28154092006386233)
(2758, 0.2812666709738225)
(549, 0.2812079810232424)
(4758, 0.28092868408006333)
(2330, 0.28087755873221576)
(2599, 0.2808534290037573)
(2898, 0.28082797715777097)
(576, 0.2805126118183384)
(3786, 0.28050407728173865)
(462, 0.28034865510184964)
(1028, 0.2802837559159329)
(2798, 0.27999876440400717)
(2298, 0.27962266581623085)
(469, 0.279441591260551)
(4894, 0.2792856422808454)
(1447, 0.27927678659606325)
(2425, 0.2792102142031833)
(470, 0.2791690791406105)
(4876, 0.279090098273602)
(2179, 0.27895996509736454)
(926, 0.2783955849376586)
(49, 0.27830505271418315)
(763, 0.27823739373411016)
(691, 0.27812439179227827)
(2670, 0.27792613043286585)
(2941, 0.27787366364586774)
(2181, 0.27771224297679176)
(3893, 0.27767220091009226)
(2278, 0.2776592893025131)
(548, 0.2776228994589157)
(3501, 0.27760032356686243)
(1723, 0.27749999999999997)
(1649, 0.27749999999999997)
